Файл	Сущность	Оффсет	Тип сущности	Окно±25
./___Corpus/Medline/xml/PMC5123381.xml	CD8+	576855 : 576859	CM	atus (Fig. 67, Fig. 68). CD8+ T cell infiltration was 
./___Corpus/Medline/xml/PMC5123381.xml	DFS	576937 : 576940	CM	h disease-free survival (DFS) and overall survival (O
./___Corpus/Medline/xml/PMC5123381.xml	69a	577017 : 577020	CM	, Table 8, Table 9, Fig. 69a). The DFS and OS of pati
./___Corpus/Medline/xml/PMC5123381.xml	DFS	577027 : 577030	CM	 Table 9, Fig. 69a). The DFS and OS of patients with 
./___Corpus/Medline/xml/PMC5123381.xml	DFS	577175 : 577178	CM	ignificant difference in DFS and OS between type I an
./___Corpus/Medline/xml/PMC5123381.xml	69c	577341 : 577344	CM	= 0.806, p = 0.808; Fig. 69c). The hazard ratios of D
./___Corpus/Medline/xml/PMC5123381.xml	DFS	577368 : 577371	CM	c). The hazard ratios of DFS and OS numerically favor
./___Corpus/Medline/xml/PMC5123381.xml	PD-L1	577581 : 577586	CM	fication of TME based on PD-L1 expression and CD8+ T ce
./___Corpus/Medline/xml/PMC5123381.xml	CD8+	577602 : 577606	CM	 on PD-L1 expression and CD8+ T cell infiltration in g
./___Corpus/Medline/xml/PMC5123381.xml	PD-L1	577650 : 577655	CM	n in gastric cancer. The PD-L1 expression was significa
./___Corpus/Medline/xml/PMC5123381.xml	CD8+	577705 : 577709	CM	ntly correlated with the CD8+ T cell infiltration. Imm
./___Corpus/Medline/xml/PMC5123381.xml	RNA	579080 : 579083	CM	, a genome-wide targeted RNA expression assay that pr
./___Corpus/Medline/xml/PMC5123381.xml	NGS	579164 : 579167	CM	iplex RT-PCR followed by NGS. The GeneNet 19 K assay 
./___Corpus/Medline/xml/PMC5123381.xml	RNA	579486 : 579489	CM	. The developed targeted RNA expression platform prof
./___Corpus/Medline/xml/PMC5123381.xml	mRNA	579933 : 579937	CM	tection of low abundance mRNA transcripts as well as a
./___Corpus/Medline/xml/PMC5123381.xml	Yi	580530 : 580532	CM	                         Yi Zheng, Carla Coltharp, D
./___Corpus/Medline/xml/PMC5123381.xml	7-	581419 : 581421	CPR	 robust, fully-automated 7-color mIHC procedure that
./___Corpus/Medline/xml/PMC5123381.xml	Formalin	581824 : 581832	CM	ods                      Formalin-fixed paraffin-embedded 
./___Corpus/Medline/xml/PMC5123381.xml	7-	582874 : 582876	CPR	t we developed for Opal™ 7-color mIHC is a robust me
./___Corpus/Medline/xml/PMC5123381.xml	EGFR	583006 : 583010	CM	                    P378 EGFR/JAK2 inhibition downregu
./___Corpus/Medline/xml/PMC5123381.xml	JAK2	583011 : 583015	CM	               P378 EGFR/JAK2 inhibition downregulates
./___Corpus/Medline/xml/PMC5123381.xml	cytokine	583059 : 583067	CM	ulates immunosuppressive cytokine secretion in head and ne
./___Corpus/Medline/xml/PMC5123381.xml	EGFR	583358 : 583362	CM	                     The EGFR, which is overexpressed 
./___Corpus/Medline/xml/PMC5123381.xml	HNC	583431 : 583434	CM	f head and neck cancers (HNC), activates the Janus ki
./___Corpus/Medline/xml/PMC5123381.xml	JAK2	583467 : 583471	CM	ates the Janus kinase 2 (JAK2)/signal transducer and a
./___Corpus/Medline/xml/PMC5123381.xml	STAT3	583525 : 583530	CM	ator of transcription 3 (STAT3) pathway leading to carc
./___Corpus/Medline/xml/PMC5123381.xml	STAT3	583567 : 583572	CM	ading to carcinogenesis. STAT3 plays a major role in pr
./___Corpus/Medline/xml/PMC5123381.xml	TGFβ	583745 : 583749	CM	 (VEGF), IL-6, IL-10 and TGFβ, which in turn activate 
./___Corpus/Medline/xml/PMC5123381.xml	STAT3	583774 : 583779	CM	, which in turn activate STAT3 in tumor-associated supp
./___Corpus/Medline/xml/PMC5123381.xml	EGFR	583929 : 583933	CM	t. Cetuximab, a specific EGFR blocking mAb, downregula
./___Corpus/Medline/xml/PMC5123381.xml	EGFR	583962 : 583966	CM	cking mAb, downregulates EGFR-mediated STAT3 activatio
./___Corpus/Medline/xml/PMC5123381.xml	STAT3	583976 : 583981	CM	nregulates EGFR-mediated STAT3 activation; however, oth
./___Corpus/Medline/xml/PMC5123381.xml	STAT3	584009 : 584014	CM	tivation; however, other STAT3 activating pathways exis
./___Corpus/Medline/xml/PMC5123381.xml	IL-6R	584061 : 584066	CM	xist. The IL-6 receptor (IL-6R) constitutes a major EGF
./___Corpus/Medline/xml/PMC5123381.xml	EGFR	584088 : 584092	CM	-6R) constitutes a major EGFR-independent STAT3 activa
./___Corpus/Medline/xml/PMC5123381.xml	STAT3	584105 : 584110	CM	a major EGFR-independent STAT3 activating pathway in HN
./___Corpus/Medline/xml/PMC5123381.xml	HNC	584133 : 584136	CM	T3 activating pathway in HNC. Given that JAK2 is comm
./___Corpus/Medline/xml/PMC5123381.xml	JAK2	584149 : 584153	CM	thway in HNC. Given that JAK2 is common signaling mole
./___Corpus/Medline/xml/PMC5123381.xml	EGFR	584191 : 584195	CM	gnaling molecule to both EGFR and IL-6R pathways we hy
./___Corpus/Medline/xml/PMC5123381.xml	IL-6R	584200 : 584205	CM	olecule to both EGFR and IL-6R pathways we hypothesized
./___Corpus/Medline/xml/PMC5123381.xml	EGFR	584245 : 584249	CM	pothesized that combined EGFR and JAK2 inhibition may 
./___Corpus/Medline/xml/PMC5123381.xml	JAK2	584254 : 584258	CM	d that combined EGFR and JAK2 inhibition may downregul
./___Corpus/Medline/xml/PMC5123381.xml	STAT3	584287 : 584292	CM	ibition may downregulate STAT3-dependent production of 
./___Corpus/Medline/xml/PMC5123381.xml	mRNA	584392 : 584396	CM	ods                      mRNA expression for the cytok
./___Corpus/Medline/xml/PMC5123381.xml	TCGA	584507 : 584511	CM	the cancer genome atlas (TCGA) repository. Protein con
./___Corpus/Medline/xml/PMC5123381.xml	NCT	584678 : 584681	CM	ant trial (UPCI #08-013, NCT #01218048) were determin
./___Corpus/Medline/xml/PMC5123381.xml	HNC	584839 : 584842	CM	n we show that tumors of HNC patients annotated in Th
./___Corpus/Medline/xml/PMC5123381.xml	TCGA	584890 : 584894	CM	The Cancer Genome Atlas (TCGA) express higher immunosu
./___Corpus/Medline/xml/PMC5123381.xml	TGFβ	584949 : 584953	CM	sive cytokines including TGFβ, IL-10, VEGFA and IDO th
./___Corpus/Medline/xml/PMC5123381.xml	VEGFA	584962 : 584967	CM	s including TGFβ, IL-10, VEGFA and IDO than control tis
./___Corpus/Medline/xml/PMC5123381.xml	IDO	584972 : 584975	CM	g TGFβ, IL-10, VEGFA and IDO than control tissues and
./___Corpus/Medline/xml/PMC5123381.xml	IL-17A	585068 : 585074	CM	kines such as IL-12A and IL-17A, confirming the view of 
./___Corpus/Medline/xml/PMC5123381.xml	EGFR	585218 : 585222	CM	activation. In addition, EGFR and JAK2 inhibition down
./___Corpus/Medline/xml/PMC5123381.xml	JAK2	585227 : 585231	CM	n. In addition, EGFR and JAK2 inhibition downregulate 
./___Corpus/Medline/xml/PMC5123381.xml	STAT3	585256 : 585261	CM	 inhibition downregulate STAT3 activation and secretion
./___Corpus/Medline/xml/PMC5123381.xml	STAT3	585314 : 585319	CM	 these immunosuppressive STAT3-dependent cytokines in v
./___Corpus/Medline/xml/PMC5123381.xml	vitro	585343 : 585348	CM	3-dependent cytokines in vitro, providing evidence that
./___Corpus/Medline/xml/PMC5123381.xml	EGFR	585397 : 585401	CM	t supports targeting the EGFR/JAK2/STAT3 mediated supp
./___Corpus/Medline/xml/PMC5123381.xml	JAK2	585402 : 585406	CM	ports targeting the EGFR/JAK2/STAT3 mediated suppressi
./___Corpus/Medline/xml/PMC5123381.xml	STAT3	585407 : 585412	CM	 targeting the EGFR/JAK2/STAT3 mediated suppressive tum
./___Corpus/Medline/xml/PMC5123381.xml	HNC	585564 : 585567	CM	linically relevant since HNC patients that were treat
./___Corpus/Medline/xml/PMC5123381.xml	NCT	585661 : 585664	CM	ant trial (UPCI #08-013, NCT #01218048) who are resis
./___Corpus/Medline/xml/PMC5123381.xml	TGFβ	585741 : 585745	CM	ave significantly higher TGFβ concentration and a lowe
./___Corpus/Medline/xml/PMC5123381.xml	cytokine	585790 : 585798	CM	 lower immunostimulatory cytokine profile in plasma, which
./___Corpus/Medline/xml/PMC5123381.xml	EGFR	585885 : 585889	CM	 in those patients where EGFR blockade is not sufficie
./___Corpus/Medline/xml/PMC5123381.xml	TNFR2	586364 : 586369	CM	Treg killing through the TNFR2 receptor via dominant an
./___Corpus/Medline/xml/PMC5123381.xml	TNFR2	586812 : 586817	CM	rosis factor receptor 2 (TNFR2) is a target protein wit
./___Corpus/Medline/xml/PMC5123381.xml	TNFR2	587117 : 587122	CM	cts of the newly-created TNFR2 antibody antagonists on 
./___Corpus/Medline/xml/PMC5123381.xml	TNFR2	587362 : 587367	CM	 cells lines express the TNFR2 oncogene and the effects
./___Corpus/Medline/xml/PMC5123381.xml	TNFR2	587400 : 587405	CM	e and the effects of the TNFR2 antagonistic antibody on
./___Corpus/Medline/xml/PMC5123381.xml	TNFR2	587500 : 587505	CM	lts                      TNFR2 antagonists inhibited Tr
./___Corpus/Medline/xml/PMC5123381.xml	OVCAR3	587680 : 587686	CM	ancer cell lines such as OVCAR3 express the TNFR2 oncoge
./___Corpus/Medline/xml/PMC5123381.xml	TNFR2	587699 : 587704	CM	ch as OVCAR3 express the TNFR2 oncogene and were rapidl
./___Corpus/Medline/xml/PMC5123381.xml	TNFR2	587756 : 587761	CM	and completely killed by TNFR2 antagonistic antibodies,
./___Corpus/Medline/xml/PMC5123381.xml	TNFR2	587874 : 587879	CM	                Dominant TNFR2 antagonists demonstrate 
./___Corpus/Medline/xml/PMC5123381.xml	TNFR2	588038 : 588043	CM	ripheral blood. Blocking TNFR2 signaling with antagonis
./___Corpus/Medline/xml/PMC5123381.xml	TNFR2	588159 : 588164	CM	an tumors expressing the TNFR2 oncogene.               
./___Corpus/Medline/xml/PMC5123381.xml	Lu1	588324 : 588327	CM	ell1, Edward Stack2, Yan Lu1, Daisuke Izaki3, Kristen
./___Corpus/Medline/xml/PMC5123381.xml	White-Stern4	588397 : 588409	CM	4, Paul Armenta4, Ashley White-Stern4, Yichun Fu4, Zoe Blake1,
./___Corpus/Medline/xml/PMC5123381.xml	Fu4	588418 : 588421	CM	ley White-Stern4, Yichun Fu4, Zoe Blake1, Douglas Mar
./___Corpus/Medline/xml/PMC5123381.xml	formalin	588878 : 588886	CM	s of immune cells within formalin-fixed paraffin-embedded 
./___Corpus/Medline/xml/PMC5123381.xml	FFPE	588912 : 588916	CM	fixed paraffin-embedded (FFPE) tissues. In early stage
./___Corpus/Medline/xml/PMC5123381.xml	TIL	589313 : 589316	CM	prove on the accuracy of TIL quantitation for the pur
./___Corpus/Medline/xml/PMC5123381.xml	FFPE	589509 : 589513	CM	 patients with available FFPE primary melanoma tissue 
./___Corpus/Medline/xml/PMC5123381.xml	II-III	589624 : 589630	CM	y population of 20 stage II-III melanoma patients diagno
./___Corpus/Medline/xml/PMC5123381.xml	DAPI	589958 : 589962	CM	g Opal multiplex IHC for DAPI, CD3 (LN10, Leica), CD8 
./___Corpus/Medline/xml/PMC5123381.xml	CD3	589964 : 589967	CM	 multiplex IHC for DAPI, CD3 (LN10, Leica), CD8 (4B11
./___Corpus/Medline/xml/PMC5123381.xml	LN10	589969 : 589973	CM	iplex IHC for DAPI, CD3 (LN10, Leica), CD8 (4B11, Leic
./___Corpus/Medline/xml/PMC5123381.xml	CD8	589983 : 589986	CM	DAPI, CD3 (LN10, Leica), CD8 (4B11, Leica), CD68 (KP1
./___Corpus/Medline/xml/PMC5123381.xml	4B11	589988 : 589992	CM	 CD3 (LN10, Leica), CD8 (4B11, Leica), CD68 (KP1, Biog
./___Corpus/Medline/xml/PMC5123381.xml	CD68	590002 : 590006	CM	ica), CD8 (4B11, Leica), CD68 (KP1, Biogenex), SOX10 (
./___Corpus/Medline/xml/PMC5123381.xml	KP1	590008 : 590011	CM	CD8 (4B11, Leica), CD68 (KP1, Biogenex), SOX10 (BC34,
./___Corpus/Medline/xml/PMC5123381.xml	SOX10	590024 : 590029	CM	), CD68 (KP1, Biogenex), SOX10 (BC34, Biocare), HLA-DR 
./___Corpus/Medline/xml/PMC5123381.xml	BC34	590031 : 590035	CM	 (KP1, Biogenex), SOX10 (BC34, Biocare), HLA-DR (LN-3,
./___Corpus/Medline/xml/PMC5123381.xml	LN-3	590055 : 590059	CM	(BC34, Biocare), HLA-DR (LN-3, Abcam) and Ki67 (MIB1, 
./___Corpus/Medline/xml/PMC5123381.xml	Abcam	590061 : 590066	CM	 Biocare), HLA-DR (LN-3, Abcam) and Ki67 (MIB1, Abcam) 
./___Corpus/Medline/xml/PMC5123381.xml	Ki67	590072 : 590076	CM	HLA-DR (LN-3, Abcam) and Ki67 (MIB1, Abcam) (Fig. 72).
./___Corpus/Medline/xml/PMC5123381.xml	MIB1	590078 : 590082	CM	 (LN-3, Abcam) and Ki67 (MIB1, Abcam) (Fig. 72). Cell 
./___Corpus/Medline/xml/PMC5123381.xml	Abcam	590084 : 590089	CM	, Abcam) and Ki67 (MIB1, Abcam) (Fig. 72). Cell phenoty
./___Corpus/Medline/xml/PMC5123381.xml	CD3	590321 : 590324	CM	 spatial distribution of CD3 + CD8+ cells analyzed as
./___Corpus/Medline/xml/PMC5123381.xml	CD8+	590327 : 590331	CM	al distribution of CD3 + CD8+ cells analyzed as shown 
./___Corpus/Medline/xml/PMC5123381.xml	TIBCO	590444 : 590449	CM	, and Spotfire software (TIBCO).                  Resul
./___Corpus/Medline/xml/PMC5123381.xml	CD3	590511 : 590514	CM	            We find that CD3 + CD8+ cells are closer 
./___Corpus/Medline/xml/PMC5123381.xml	CD8+	590517 : 590521	CM	      We find that CD3 + CD8+ cells are closer to CD68
./___Corpus/Medline/xml/PMC5123381.xml	CD68+	590542 : 590547	CM	CD8+ cells are closer to CD68+ cells in patients who we
./___Corpus/Medline/xml/PMC5123381.xml	CD3	590630 : 590633	CM	p < 0.0001). Conversely, CD3 + CD8+ cells are further
./___Corpus/Medline/xml/PMC5123381.xml	CD8+	590636 : 590640	CM	0001). Conversely, CD3 + CD8+ cells are further from S
./___Corpus/Medline/xml/PMC5123381.xml	SOX10	590664 : 590669	CM	+ cells are further from SOX10 + Ki67- tumor cells in r
./___Corpus/Medline/xml/PMC5123381.xml	Ki67	590672 : 590676	CM	are further from SOX10 + Ki67- tumor cells in recurren
./___Corpus/Medline/xml/PMC5123381.xml	CD68+	590749 : 590754	CM	.0001). HLA-DR status of CD68+ or SOX10+ cells did not 
./___Corpus/Medline/xml/PMC5123381.xml	SOX10+	590758 : 590764	CM	LA-DR status of CD68+ or SOX10+ cells did not alter thes
./___Corpus/Medline/xml/PMC5123381.xml	CD3	590835 : 590838	CM	ns (Fig. 74). Density of CD3 + CD8+ cells did not dif
./___Corpus/Medline/xml/PMC5123381.xml	CD8+	590841 : 590845	CM	g. 74). Density of CD3 + CD8+ cells did not differ sig
./___Corpus/Medline/xml/PMC5123381.xml	CD68+	591122 : 591127	CM	tact between T cells and CD68+ antigen presenting cells
./___Corpus/Medline/xml/PMC5123381.xml	2000–	591334 : 591339	CPR	the complete HICC cohort 2000–2012 is ongoing and resul
./___Corpus/Medline/xml/PMC5123381.xml	anti-	591483 : 591488	CPR	on of potent and durable anti-tumor immunity by intratu
./___Corpus/Medline/xml/PMC5123381.xml	Hix	591624 : 591627	CM	                   Laura Hix Glickman1, David B Kanne
./___Corpus/Medline/xml/PMC5123381.xml	P	591737 : 591738	CM	George Katibah1, Leticia P Corrales3, Justin L Leon
./___Corpus/Medline/xml/PMC5123381.xml	Tallarico5	591913 : 591923	CM	Jeffery M McKenna5, John Tallarico5, Steven Bender4, Chudi N
./___Corpus/Medline/xml/PMC5123381.xml	W	592022 : 592023	CM	omas F Gajewski7, Thomas W Dubensky1               
./___Corpus/Medline/xml/PMC5123381.xml	IFN-β	592257 : 592262	CM	 signature. Induction of IFN-β in this context is depen
./___Corpus/Medline/xml/PMC5123381.xml	STING	592343 : 592348	CM	tor of interferon genes (STING), a critical component o
./___Corpus/Medline/xml/PMC5123381.xml	STING	592438 : 592443	CM	he innate immune system. STING is activated by binding 
./___Corpus/Medline/xml/PMC5123381.xml	dinucleotides	592478 : 592491	CM	ted by binding of cyclic dinucleotides (CDNs) produced by an in
./___Corpus/Medline/xml/PMC5123381.xml	CDNs	592493 : 592497	CM	of cyclic dinucleotides (CDNs) produced by an intracel
./___Corpus/Medline/xml/PMC5123381.xml	cGAS	592536 : 592540	CM	an intracellular enzyme, cGAS, in response to the pres
./___Corpus/Medline/xml/PMC5123381.xml	STING	592614 : 592619	CM	en or tumor-derived DNA. STING induction of IFN within 
./___Corpus/Medline/xml/PMC5123381.xml	CD8+	592714 : 592718	CM	f tumor antigen-specific CD8+ T cell immunity. We hypo
./___Corpus/Medline/xml/PMC5123381.xml	STING	592778 : 592783	CM	hat direct activation of STING in the TME by intratumor
./___Corpus/Medline/xml/PMC5123381.xml	CDNs	592839 : 592843	CM	) injection of synthetic CDNs would induce potent anti
./___Corpus/Medline/xml/PMC5123381.xml	anti-	592864 : 592869	CPR	CDNs would induce potent anti-tumor immunity against a 
./___Corpus/Medline/xml/PMC5123381.xml	CDNs	593039 : 593043	CM	ing a panel of synthetic CDNs, we selected ADU-S100 (M
./___Corpus/Medline/xml/PMC5123381.xml	ADU-S100	593057 : 593065	CM	thetic CDNs, we selected ADU-S100 (MIW815) for clinical de
./___Corpus/Medline/xml/PMC5123381.xml	STING	593159 : 593164	CM	ently activate all human STING alleles, elicit profound
./___Corpus/Medline/xml/PMC5123381.xml	anti-	593292 : 593297	CPR	els, and promote durable anti-tumor immunity.          
./___Corpus/Medline/xml/PMC5123381.xml	ADU-S100	593373 : 593381	CM	           A bell-shaped ADU-S100 dose response curve was 
./___Corpus/Medline/xml/PMC5123381.xml	CD8+	593483 : 593487	CM	uction of tumor-specific CD8+ T cell immunity, and pro
./___Corpus/Medline/xml/PMC5123381.xml	STING	593601 : 593606	CM	studies demonstrate that STING-mediated anti-tumor immu
./___Corpus/Medline/xml/PMC5123381.xml	anti-	593616 : 593621	CPR	rate that STING-mediated anti-tumor immunity is due in 
./___Corpus/Medline/xml/PMC5123381.xml	cytokine	593695 : 593703	CM	lammatory TNF-α-mediated cytokine response, as well as a t
./___Corpus/Medline/xml/PMC5123381.xml	CD8+	593742 : 593746	CM	well as a tumor-specific CD8+ T cell response. Studies
./___Corpus/Medline/xml/PMC5123381.xml	STING−	593798 : 593804	CM	n chimeric wild-type and STING−/− mice showed that while
./___Corpus/Medline/xml/PMC5123381.xml	STING	593830 : 593835	CM	− mice showed that while STING signaling in the tumor s
./___Corpus/Medline/xml/PMC5123381.xml	STING	593917 : 593922	CM	o acute tumor rejection, STING signaling in the hematop
./___Corpus/Medline/xml/PMC5123381.xml	CD8+	593995 : 593999	CM	equired for induction of CD8+ T cell mediated anti-tum
./___Corpus/Medline/xml/PMC5123381.xml	anti-	594016 : 594021	CPR	 of CD8+ T cell mediated anti-tumor immunity. Anti-tumo
./___Corpus/Medline/xml/PMC5123381.xml	α-PD-1	594129 : 594135	CM	nt inhibitors, including α-PD-1 and α-CTLA-4, informing 
./___Corpus/Medline/xml/PMC5123381.xml	α-CTLA-4	594140 : 594148	CM	rs, including α-PD-1 and α-CTLA-4, informing future clinic
./___Corpus/Medline/xml/PMC5123381.xml	anti-	594288 : 594293	CPR	nate and T cell-mediated anti-tumor immunity via activa
./___Corpus/Medline/xml/PMC5123381.xml	STING	594326 : 594331	CM	munity via activation of STING in the TME demonstrates 
./___Corpus/Medline/xml/PMC5123381.xml	anti-	594575 : 594580	CPR	olerability and possible anti-tumor effects in subjects
./___Corpus/Medline/xml/PMC5123381.xml	ADU-S100	594717 : 594725	CM	ven repeated IT doses of ADU-S100.                  Trial 
./___Corpus/Medline/xml/PMC5123381.xml	Bell2	595274 : 595279	CM	zalez Gugel1, Charles JM Bell2, Adiel Munk1, Luciana Mu
./___Corpus/Medline/xml/PMC5123381.xml	TIM-3	595679 : 595684	CM	of inhibitory receptors (TIM-3, KIRB1 and KIRNKAT2), ii
./___Corpus/Medline/xml/PMC5123381.xml	KIRB1	595686 : 595691	CM	bitory receptors (TIM-3, KIRB1 and KIRNKAT2), ii) down-
./___Corpus/Medline/xml/PMC5123381.xml	KIRNKAT2	595696 : 595704	CM	eptors (TIM-3, KIRB1 and KIRNKAT2), ii) down-regulation of
./___Corpus/Medline/xml/PMC5123381.xml	ii	595707 : 595709	CM	-3, KIRB1 and KIRNKAT2), ii) down-regulation of acti
./___Corpus/Medline/xml/PMC5123381.xml	NKG2D	595752 : 595757	CM	of activating receptors (NKG2D and NKp46), IL-2R and tr
./___Corpus/Medline/xml/PMC5123381.xml	NKp46	595762 : 595767	CM	ing receptors (NKG2D and NKp46), IL-2R and transcriptio
./___Corpus/Medline/xml/PMC5123381.xml	IL-2R	595770 : 595775	CM	ptors (NKG2D and NKp46), IL-2R and transcription factor
./___Corpus/Medline/xml/PMC5123381.xml	iii	595824 : 595827	CM	rs (T-bet and Eomes) and iii) loss of IFN-g productio
./___Corpus/Medline/xml/PMC5123381.xml	IFN-g	595837 : 595842	CM	 Eomes) and iii) loss of IFN-g production, proliferatio
./___Corpus/Medline/xml/PMC5123381.xml	Tim-3	595970 : 595975	CM	y checkpoint blockade of Tim-3 [2]. Most strikingly, ho
./___Corpus/Medline/xml/PMC5123381.xml	PD-1	596201 : 596205	CM	 little or no CTLA-4 (or PD-1 or PDL-1) [3]. Here we i
./___Corpus/Medline/xml/PMC5123381.xml	IFN-γ	596519 : 596524	CM	f: (i) cytotoxicity (ii) IFN-γ production and iii) prol
./___Corpus/Medline/xml/PMC5123381.xml	iii	596540 : 596543	CM	ii) IFN-γ production and iii) proliferation. In addit
./___Corpus/Medline/xml/PMC5123381.xml	HIST1H1C	596705 : 596713	CM	modification indicators (HIST1H1C, HIST1H4I, ZNF286B, HIST
